2015-06-28 23:40:08 INFO  [org.springframework.context.support.ClassPathXmlApplicationContext:513,main] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@45a270b2: startup date [Sun Jun 28 23:40:08 CST 2015]; root of context hierarchy
2015-06-28 23:40:30 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:13000,limit:500,get size:500,cost:519
2015-06-28 23:40:31 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:13500,limit:500,get size:500,cost:495
2015-06-28 23:40:32 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:14000,limit:500,get size:500,cost:544
2015-06-28 23:40:32 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:14500,limit:500,get size:500,cost:500
2015-06-28 23:40:33 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:15000,limit:500,get size:500,cost:498
2015-06-28 23:40:33 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:15500,limit:500,get size:500,cost:521
2015-06-28 23:40:34 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:16000,limit:500,get size:500,cost:544
2015-06-28 23:40:34 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:16500,limit:500,get size:500,cost:522
2015-06-28 23:40:35 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:17000,limit:500,get size:500,cost:491
2015-06-28 23:40:35 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:17500,limit:500,get size:500,cost:511
2015-06-28 23:40:36 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:18000,limit:500,get size:500,cost:540
2015-06-28 23:40:36 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:18500,limit:500,get size:500,cost:523
2015-06-28 23:40:37 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:19000,limit:500,get size:500,cost:520
2015-06-28 23:40:37 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:19500,limit:500,get size:500,cost:538
2015-06-28 23:40:38 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:20000,limit:500,get size:500,cost:505
2015-06-28 23:40:38 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:20500,limit:500,get size:500,cost:528
2015-06-28 23:40:39 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:21000,limit:500,get size:500,cost:520
2015-06-28 23:40:39 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:21500,limit:500,get size:500,cost:490
2015-06-28 23:40:40 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:22000,limit:500,get size:500,cost:549
2015-06-28 23:40:40 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:22500,limit:500,get size:500,cost:502
2015-06-28 23:40:41 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:23000,limit:500,get size:500,cost:504
2015-06-28 23:40:41 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:23500,limit:500,get size:500,cost:504
2015-06-28 23:40:42 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:24000,limit:500,get size:500,cost:545
2015-06-28 23:40:42 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:24500,limit:500,get size:500,cost:532
2015-06-28 23:40:43 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:25000,limit:500,get size:500,cost:557
2015-06-28 23:40:44 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:25500,limit:500,get size:500,cost:525
2015-06-28 23:40:44 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:26000,limit:500,get size:500,cost:528
2015-06-28 23:40:45 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:26500,limit:500,get size:500,cost:556
2015-06-28 23:40:45 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:27000,limit:500,get size:500,cost:498
2015-06-28 23:40:46 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:27500,limit:500,get size:500,cost:516
2015-06-28 23:40:46 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:28000,limit:500,get size:500,cost:500
2015-06-28 23:40:46 INFO  [com.lezo.iscript.rest.http.IdlePoolingClientConnectionManager:53,Thread-4] close.expired,PoolStats:[leased: 2; pending: 0; available: 2; max: 200]
2015-06-28 23:40:47 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:28500,limit:500,get size:500,cost:527
2015-06-28 23:40:47 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:29000,limit:500,get size:500,cost:566
2015-06-28 23:40:48 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:29500,limit:500,get size:500,cost:546
2015-06-28 23:40:48 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:30000,limit:500,get size:500,cost:520
2015-06-28 23:40:49 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:30500,limit:500,get size:500,cost:519
2015-06-28 23:40:49 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:31000,limit:500,get size:500,cost:491
2015-06-28 23:40:50 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:31500,limit:500,get size:500,cost:609
2015-06-28 23:40:50 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:32000,limit:500,get size:500,cost:514
2015-06-28 23:40:51 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:32500,limit:500,get size:500,cost:493
2015-06-28 23:40:51 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:33000,limit:500,get size:500,cost:557
2015-06-28 23:40:52 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:33500,limit:500,get size:500,cost:493
2015-06-28 23:40:52 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:34000,limit:500,get size:500,cost:530
2015-06-28 23:40:53 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:34500,limit:500,get size:500,cost:549
2015-06-28 23:40:54 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:35000,limit:500,get size:500,cost:523
2015-06-28 23:40:54 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:35500,limit:500,get size:500,cost:494
2015-06-28 23:40:55 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:36000,limit:500,get size:500,cost:581
2015-06-28 23:40:55 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:36500,limit:500,get size:500,cost:649
2015-06-28 23:40:56 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:37000,limit:500,get size:500,cost:550
2015-06-28 23:40:56 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:37500,limit:500,get size:500,cost:514
2015-06-28 23:40:57 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:38000,limit:500,get size:500,cost:513
2015-06-28 23:40:57 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:38500,limit:500,get size:500,cost:540
2015-06-28 23:40:58 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:39000,limit:500,get size:500,cost:517
2015-06-28 23:40:59 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:39500,limit:500,get size:500,cost:591
2015-06-28 23:40:59 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:40000,limit:500,get size:500,cost:646
2015-06-28 23:41:00 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:40500,limit:500,get size:500,cost:571
2015-06-28 23:41:00 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:41000,limit:500,get size:500,cost:518
2015-06-28 23:41:01 INFO  [com.lezo.iscript.service.crawler.service.impl.SynonymBrandServiceImpl:48,main] load brand dto,fromId:41500,limit:500,get size:500,cost:505
